user_id,name,age,circle,connection_type,tenure_months,arpu,daily_data_usage_gb,daily_call_minutes,night_usage_ratio,sms_count,preferred_plan_type,current_plan,ott_subscription,ott_usage,monthly_ott_spend,family_plan_members,international_roaming_freq,caller_tune_subscribed,responsiveness_to_offers,user_segment,is_student,last_recharge_date,last_recharge_amount,cluster
11244,Bimala Balasubramanian,26,Chennai,Postpaid,59,195,2.3893190739200536,25.13025946791911,0.3163533834374802,20,OTT Combo,Vi Hero 999,Amazon Prime,0,67,3,0.023268182851806707,0,0,Weekend Data User,0,2025-08-29,199,0
11245,Rayaan Bail,66,Pune,Postpaid,47,118,0.3530030153356155,30.750346065415613,0.19334984243799505,10,OTT Combo,Vi NonStop Hero 299,SonyLIV,1,71,3,0.05281062459160871,0,2,Low Value Customer,0,2025-09-13,299,0
11246,Nidra Gola,49,Mumbai,Prepaid,36,119,1.2740875696072325,36.98100253052499,0.03831545257674265,2,OTT Combo,Vi Hero 999,SonyLIV,1,94,1,0.05412301598021926,0,0,Low Value Customer,0,2025-09-10,299,0
11247,Bakhshi Luthra,56,Bangalore,Prepaid,58,1127,3.7939140144052312,30.0,0.30231815265356116,1,NonStop Hero,Vi Hero 499,Netflix,1,262,1,0.45477543468856446,0,2,Business User,0,2025-09-04,449,2
11248,Abha Deshpande,41,Pune,Prepaid,1,211,0.750475204228026,44.3596587783469,0.11661984071334854,18,SuperHero,Vi SuperHero 499,SonyLIV,0,163,0,0.05214623405237494,1,0,Low Value Customer,0,2025-08-23,199,0
11249,Sanya Kunda,22,Mumbai,Postpaid,22,1063,2.0383325187708454,58.61662460621849,0.28294536169749285,6,SuperHero,Vi NonStop Hero 698,Amazon Prime,1,209,4,0.029015340306327526,0,2,High Value Customer,0,2025-08-27,499,1
11250,Omkaar Chauhan,74,Mumbai,Postpaid,67,723,3.4906436333463957,54.614822372394926,0.34819207823283344,20,OTT Combo,Vi SuperHero 399,Netflix,0,29,3,0.029514522215269484,0,0,Occasional User,0,2025-09-02,249,1
11251,Pooja Bala,42,Mumbai,Prepaid,101,223,0.4806882151957822,50.07651221646945,0.060068090382018574,11,OTT Combo,Vi Hero 299,JioHotstar,1,3,0,0.10914364221695794,0,0,Low Value Customer,0,2025-08-27,299,0
11252,Kashish Thakkar,72,Delhi,Postpaid,11,1145,3.0696919097312843,39.91569848053643,0.09857965790031328,1,NonStop Hero,Vi SuperHero 698,JioHotstar,0,44,4,0.0446075723741063,0,0,High Value Customer,0,2025-09-14,749,1
11253,Gavin Krishnan,22,Chennai,Postpaid,116,101,0.5123638325084006,14.612103750159138,0.21986960936977457,20,Unlimited 5G,Vi Hero 999,Netflix,1,7,4,0.021624241708610003,1,2,Low Value Customer,1,2025-09-06,399,0
11254,Janya Vala,69,Bangalore,Postpaid,53,1472,0.3408348904661562,9.695763206841754,0.2936508730802202,18,OTT Combo,Vi Hero 399,SonyLIV,0,290,2,0.06748803843967427,0,1,Family Plan User,0,2025-09-07,749,1
11255,Rushil Mody,67,Pune,Prepaid,61,386,4.184365292473956,28.671004856935447,0.06617851813896233,6,NonStop Hero,Vi Hero 299,Amazon Prime,1,418,0,0.16497859305798837,0,1,OTT Subscriber,0,2025-09-14,299,1
11256,Bhavika Patla,40,Hyderabad,Prepaid,9,1299,4.555265443131351,72.80761718593999,0.330939602010792,14,NonStop Hero,Vi SuperHero 499,SonyLIV,1,113,2,0.2744201472879009,0,0,Student User,0,2025-09-05,299,1
11257,Harinakshi Kakar,44,Pune,Postpaid,70,1235,0.36362068125918223,60.31817316799262,0.30441396136389015,13,Unlimited 5G,Vi Hero 698,SonyLIV,0,207,1,0.33609921121561626,0,0,Business User,0,2025-08-24,449,2
11258,Rajeshri Butala,75,Kolkata,Prepaid,41,763,2.232527783771392,29.114814023866227,0.595749038628774,7,Data Pack,Vi Hero 499,SonyLIV,0,280,1,0.031546747721328434,0,1,Night User,0,2025-09-05,199,1
11259,Aachal Ganesan,46,Chennai,Postpaid,58,1059,2.3400872355914886,61.9602723815472,0.39860319295719915,19,NonStop Hero,Vi NonStop Hero 299,Netflix,1,25,3,0.49128321198125335,0,2,International Roamer,0,2025-09-10,199,2
11260,Ekta Sha,56,Mumbai,Postpaid,81,127,0.1,0.6464406879721345,0.25146716539175,9,Unlimited 5G,Vi Hero 999,JioHotstar,1,166,1,0.13588269483749604,0,0,Low Value Customer,0,2025-09-12,749,0
11261,Faris Goda,67,Bangalore,Prepaid,19,1189,0.1,63.83387306470507,0.801806165556425,10,NonStop Hero,Vi Hero 698,SonyLIV,1,48,0,0.09982546299755865,0,0,Caller-Tune Enthusiast,0,2025-09-10,199,0
11262,Tristan Walla,43,Kolkata,Postpaid,90,1421,2.5434101784001433,57.06342521707275,0.13685150527860862,2,SuperHero,Vi SuperHero 299,Amazon Prime,1,119,1,0.0947049223520341,0,1,Student User,0,2025-08-21,499,1
11263,Dalbir Gola,73,Pune,Prepaid,11,271,3.352246717656958,0.36543428248786114,0.3669453156019257,10,Unlimited 5G,Vi NonStop Hero 399,Amazon Prime,1,312,2,0.4089233853466389,1,2,OTT Subscriber,0,2025-08-25,449,2
11264,Dhruv Srinivas,46,Chennai,Postpaid,6,1447,2.1008980391722103,38.66810040604876,0.6516644070973459,15,Unlimited 5G,Vi NonStop Hero 399,Amazon Prime,1,16,3,0.1559740742685225,0,0,Night User,0,2025-08-17,499,1
11265,Finn Toor,63,Delhi,Prepaid,7,1358,1.9170216430863225,80.90868786640542,0.3796072513435301,0,Data Pack,Vi NonStop Hero 999,Amazon Prime,1,14,2,0.0736537683685686,1,0,Weekend Data User,0,2025-09-09,249,1
11266,Gaurav Trivedi,18,Mumbai,Postpaid,9,1377,3.7807687449424194,32.367034736768254,0.15395742453937303,2,OTT Combo,Vi NonStop Hero 999,JioHotstar,0,109,1,0.00027424065516845793,1,1,High Value Customer,0,2025-08-18,299,1
11267,Niharika Mahajan,52,Hyderabad,Postpaid,19,195,0.46580594300539135,38.744631689382096,0.19770541172978678,1,NonStop Hero,Vi NonStop Hero 299,JioHotstar,1,124,0,0.02534820096152789,0,1,Low Value Customer,0,2025-08-28,199,0
11268,Aditya Chacko,59,Chennai,Prepaid,10,189,1.4865609942482758,0.0,0.21734233674623132,17,Data Pack,Vi Hero 698,SonyLIV,1,292,2,0.0959113924439931,0,2,Data-Heavy User,0,2025-08-18,399,0
11269,Ekiya Tripathi,48,Hyderabad,Prepaid,85,1175,0.9525979830239292,42.56436935928593,0.16636461168868066,6,OTT Combo,Vi NonStop Hero 499,None,1,64,2,0.12452731624941733,1,0,Weekend Data User,0,2025-09-15,698,1
11270,David Thakur,49,Kolkata,Postpaid,2,1088,0.5144563391125689,16.358525169714195,0.5,6,SuperHero,Vi Hero 499,JioHotstar,1,80,0,0.057656766201531894,0,1,Night User,0,2025-09-05,449,1
11271,Aishani Dube,26,Chennai,Postpaid,24,716,4.500905112774403,20.425019637913557,0.25390009406262604,18,Unlimited 5G,Vi Hero 399,None,0,146,1,0.049459416725111914,0,0,High Value Customer,0,2025-09-06,499,1
11272,Varenya Bhatnagar,72,Pune,Prepaid,74,288,0.7100629542556296,57.54349123861485,0.13123117258617914,1,Data Pack,Vi Hero 299,Netflix,0,7,1,0.05518783093828511,0,2,Low Value Customer,0,2025-08-29,698,0
11273,Vaishnavi Mandal,50,Delhi,Prepaid,12,668,0.35981696393775353,61.02407821147929,0.2940004991073244,12,Data Pack,Vi NonStop Hero 399,Amazon Prime,0,7,4,0.1,1,1,Business User,0,2025-08-18,499,0
11274,Saanvi Saxena,47,Pune,Prepaid,12,244,0.5011965681533368,87.05855845566413,0.44672731403152444,5,OTT Combo,Vi Hero 999,SonyLIV,1,165,2,0.123460680796173,0,0,Low Value Customer,0,2025-09-08,399,0
11275,Chasmum Bath,44,Chennai,Postpaid,46,516,2.1162256431056825,78.05561400673632,0.8599774579411966,16,SuperHero,Vi SuperHero 499,SonyLIV,0,72,3,0.0883439584795454,1,2,Night User,0,2025-08-27,299,0
11276,Ekiya Venkatesh,18,Delhi,Prepaid,24,141,0.13876558013134588,63.19898696677407,0.3460102556680812,6,Data Pack,Vi Hero 399,JioHotstar,0,176,4,0.2185869275513561,1,0,Low Value Customer,1,2025-09-13,499,0
11277,Jack Mohanty,51,Kolkata,Prepaid,56,1905,2.990498789302116,48.97119414596991,0.3305633175750634,3,Unlimited 5G,Vi Hero 698,Amazon Prime,1,2,4,0.16300792590944657,0,2,High Value Customer,0,2025-08-29,249,1
11278,Bachittar Date,64,Hyderabad,Postpaid,89,1355,0.1,0.0,0.1332415153910693,15,SuperHero,Vi Hero 299,SonyLIV,1,291,4,0.8843492969190985,0,2,International Roamer,0,2025-09-14,499,2
11279,Vasana Chaudry,33,Chennai,Prepaid,66,1621,3.815009395498572,41.148694428132586,0.10881173738360057,18,Data Pack,Vi SuperHero 999,Netflix,0,34,2,0.12374763725577834,1,1,High Value Customer,0,2025-08-19,199,1
11280,Omya Palla,60,Hyderabad,Postpaid,21,346,0.7311256648480263,0.0,0.19094101874741015,0,Unlimited 5G,Vi SuperHero 999,Amazon Prime,0,86,4,0.09437415768091599,0,0,Data-Heavy User,0,2025-08-26,399,0
11281,Darika Sahota,26,Kolkata,Postpaid,63,122,0.7576199405478004,41.32185816987228,0.18924483937385683,8,SuperHero,Vi Hero 399,None,0,129,0,0.01969622385370559,0,1,Low Value Customer,0,2025-08-28,399,0
11282,Lavanya Loyal,62,Mumbai,Prepaid,7,170,2.5228900921919695,58.915450847875334,0.7218781142695654,8,SuperHero,Vi SuperHero 399,Amazon Prime,1,164,3,0.04368784007583313,0,0,OTT Subscriber,0,2025-08-24,249,0
11283,Hredhaan Bassi,33,Pune,Prepaid,65,298,0.14348459877797876,33.65536990943898,0.1397887196843909,2,Data Pack,Vi NonStop Hero 299,SonyLIV,0,21,2,0.04060863030430095,0,0,Low Value Customer,0,2025-08-25,199,0
11284,Devansh Trivedi,40,Chennai,Postpaid,46,1368,2.7070307813590286,34.68936982977435,0.22899244863422513,12,OTT Combo,Vi SuperHero 999,None,0,225,1,0.20458456122369967,0,0,Data-Heavy User,0,2025-08-25,199,1
11285,Gautam Tata,59,Hyderabad,Prepaid,61,481,0.9580486935526448,21.693182468747793,0.25031098642280025,9,Data Pack,Vi Hero 299,Amazon Prime,0,212,4,0.09534514609603999,1,2,Data-Heavy User,0,2025-09-09,249,0
11286,Dev Pradhan,68,Pune,Postpaid,9,209,0.5603606416813139,38.14014203608555,0.19160995243828663,19,Data Pack,Vi NonStop Hero 399,Amazon Prime,1,126,4,0.040301587343852696,0,0,Family Plan User,0,2025-09-12,698,0
11287,Christopher Ghose,49,Chennai,Postpaid,108,178,2.0215468902983322,77.59258593178627,0.10988437959115689,13,Data Pack,Vi NonStop Hero 299,SonyLIV,0,187,1,0.2303033601154261,1,0,Business User,0,2025-09-13,999,0
11288,Joshua Murthy,69,Mumbai,Postpaid,75,956,2.0459096736792386,0.0,0.10533208295029786,9,NonStop Hero,Vi NonStop Hero 299,SonyLIV,1,185,3,0.04543477963467142,0,0,Data-Heavy User,0,2025-08-25,449,1
11289,Urvi Pau,56,Kolkata,Prepaid,39,536,0.1,0.08712379622667399,0.07567012808701722,20,OTT Combo,Vi NonStop Hero 399,SonyLIV,1,312,1,0.16809385883623823,0,0,OTT Subscriber,0,2025-09-03,299,0
11290,Charita Bhardwaj,45,Kolkata,Prepaid,101,390,3.442401655450352,22.38443379113161,0.40508479989409685,13,SuperHero,Vi Hero 499,None,1,174,2,0.023320696604717178,0,0,OTT Subscriber,0,2025-09-12,999,1
11291,Gaurangi Bhalla,72,Chennai,Prepaid,95,288,0.2018055858167629,7.284602800797568,0.3130536717065901,19,Data Pack,Vi SuperHero 399,Netflix,0,273,0,0.036020632500906764,0,2,Low Value Customer,0,2025-08-25,698,0
11292,Urvi Dhaliwal,34,Kolkata,Prepaid,114,601,2.6092288416312064,50.142301752325636,0.18807331736899754,4,NonStop Hero,Vi NonStop Hero 399,Netflix,0,286,0,0.1833777045827114,0,0,Business User,0,2025-09-08,399,1
11293,Anmol Varghese,34,Mumbai,Postpaid,109,564,2.624103916236511,49.90656998817283,0.22652749782644108,16,Data Pack,Vi NonStop Hero 299,Netflix,1,138,2,0.021694433526324178,0,1,OTT Subscriber,0,2025-08-22,698,1
11294,Mitali Arya,62,Kolkata,Postpaid,52,1304,2.1455711637917867,6.178473985342489,0.14232319863488427,18,NonStop Hero,Vi Hero 499,Amazon Prime,1,255,2,1.0,1,1,International Roamer,0,2025-09-04,749,2
11295,Netra Kakar,72,Bangalore,Postpaid,104,286,0.8870541916335809,5.941730813872898,0.0965525400283701,2,Data Pack,Vi SuperHero 499,Amazon Prime,1,197,0,0.010490937177097323,0,1,Low Value Customer,0,2025-09-04,199,0
11296,Krish Bhatnagar,52,Bangalore,Prepaid,105,166,0.6650284672486014,26.016785562266225,0.5460800487216432,10,SuperHero,Vi NonStop Hero 999,Amazon Prime,1,156,2,0.14482127517038237,1,1,Data-Heavy User,0,2025-08-28,698,0
11297,Yashawini Pradhan,43,Mumbai,Prepaid,2,768,2.320097608272037,0.0,0.22078558460273065,14,NonStop Hero,Vi SuperHero 399,Netflix,1,93,4,0.33555802310508265,1,1,Data-Heavy User,0,2025-09-10,698,1
11298,Advay Sachdev,25,Bangalore,Prepaid,32,266,0.1,26.15255565035912,0.17384162464779235,5,Data Pack,Vi SuperHero 499,Netflix,0,135,2,0.20000046203210606,0,0,Low Value Customer,0,2025-09-01,698,0
11299,Manbir Wadhwa,32,Hyderabad,Prepaid,4,713,2.0,54.065451350430365,0.20777656148268683,17,Unlimited 5G,Vi NonStop Hero 999,Netflix,1,115,1,0.06692908701266638,0,0,High Value Customer,0,2025-09-13,499,1
11300,Bhavna Pandey,64,Bangalore,Postpaid,41,1274,0.1,38.18981827857394,0.17022019110793124,5,SuperHero,Vi NonStop Hero 499,Amazon Prime,1,47,3,0.09115160800112819,1,2,Occasional User,0,2025-08-21,749,1
11301,Advik Nigam,34,Chennai,Prepaid,83,730,2.706610144726162,1.9461896222868589,0.4940669200918385,5,Unlimited 5G,Vi Hero 999,SonyLIV,1,24,2,0.023798967980319823,1,0,High Value Customer,0,2025-09-08,749,1
11302,Aarnav Rama,47,Chennai,Postpaid,53,1077,3.1908551596945083,43.72816688895913,0.23175105218793338,6,SuperHero,Vi NonStop Hero 299,JioHotstar,1,319,2,0.020100130814526683,1,2,OTT Subscriber,0,2025-08-20,199,1
11303,Nitesh Mammen,66,Pune,Postpaid,120,1438,2.1146053431446292,0.0,0.6425740287540257,17,Unlimited 5G,Vi SuperHero 499,Netflix,1,78,4,0.20488194721047778,0,0,Night User,0,2025-09-14,199,1
11304,Ikbal Doctor,27,Kolkata,Prepaid,41,1140,3.3314591505555344,49.18772704543244,0.6151103894415624,14,SuperHero,Vi SuperHero 698,JioHotstar,1,132,4,0.01939038761633408,0,2,OTT Subscriber,0,2025-08-24,249,1
11305,Eesha Sibal,67,Hyderabad,Prepaid,64,1785,3.4397358379844523,6.503319499462972,0.13353042721931793,5,Unlimited 5G,Vi SuperHero 299,Amazon Prime,1,270,3,0.061086378640968636,0,1,High Value Customer,0,2025-08-24,299,1
11306,Neha Bhalla,51,Hyderabad,Prepaid,74,1730,5.390285997914223,29.736089127978666,0.3862542127240296,20,Data Pack,Vi SuperHero 499,Amazon Prime,0,13,2,0.03418159540623106,1,1,High Value Customer,0,2025-08-20,399,1
11307,Andrew Sagar,33,Hyderabad,Postpaid,30,453,2.268608018348511,16.463527284908828,0.2796334608670298,19,SuperHero,Vi Hero 999,None,0,77,1,0.03694491084532499,0,1,Caller-Tune Enthusiast,0,2025-08-19,749,0
11308,Rachita Bora,62,Delhi,Prepaid,55,604,1.3337987736720558,62.35035238316193,0.3055507571278728,13,Unlimited 5G,Vi Hero 499,JioHotstar,1,115,3,0.1,0,0,Business User,0,2025-08-29,749,0
11309,Aadi Bhandari,20,Bangalore,Prepaid,107,946,0.1,32.31520003066236,0.16194594594147887,6,Data Pack,Vi SuperHero 299,JioHotstar,1,490,3,0.008040517331690006,0,1,OTT Subscriber,0,2025-09-12,499,0
11310,Manan Krish,59,Hyderabad,Prepaid,91,1283,1.5038375887383462,16.878513491889134,0.16708525842197613,2,Data Pack,Vi Hero 698,Netflix,0,285,4,0.03402348983460982,1,1,Data-Heavy User,0,2025-08-31,399,1
11311,Jeevika Mani,38,Delhi,Prepaid,28,1056,1.5246020752412022,59.33072728233745,0.3352813653379835,4,SuperHero,Vi SuperHero 999,JioHotstar,1,67,0,0.007380169225538437,1,1,Caller-Tune Enthusiast,0,2025-09-07,299,1
11312,Priya Chandran,40,Delhi,Postpaid,52,1297,0.15576143827058475,11.66521572714705,0.19366907105613873,1,Data Pack,Vi SuperHero 999,Netflix,0,94,1,0.01961810102221969,0,0,Weekend Data User,0,2025-08-18,698,1
11313,Mitesh Chaudhari,33,Mumbai,Prepaid,69,1451,0.5902034166000862,51.305300637516176,0.40140997165796594,1,NonStop Hero,Vi NonStop Hero 698,Netflix,1,125,0,0.1,1,0,Business User,0,2025-08-31,499,1
11314,Chaaya Sarna,32,Hyderabad,Postpaid,20,1294,1.5096801112933633,29.8072837129439,0.2150239507216913,0,Unlimited 5G,Vi SuperHero 698,Amazon Prime,1,62,3,0.0030617864111905733,0,2,Caller-Tune Enthusiast,0,2025-08-21,449,1
11315,Jonathan Lata,60,Chennai,Postpaid,50,967,1.3999071183041263,16.603581835765063,0.32299863521408534,2,NonStop Hero,Vi Hero 499,SonyLIV,1,467,0,0.03503679940846743,0,1,OTT Subscriber,0,2025-08-28,249,1
11316,Rohan Naik,69,Chennai,Postpaid,10,677,2.4130501651524336,2.1953424680360385,0.5019958267331777,2,OTT Combo,Vi Hero 499,Netflix,0,188,3,0.03445238292843395,0,2,High Value Customer,0,2025-08-17,249,1
11317,Gautam Basak,54,Bangalore,Postpaid,46,1423,2.0,0.0,0.3477844405127324,5,Unlimited 5G,Vi NonStop Hero 299,Amazon Prime,0,164,0,0.08434455274375985,0,1,High Value Customer,0,2025-09-10,199,1
11318,Xiti Bhatnagar,22,Hyderabad,Prepaid,20,134,0.39594080362261685,10.084685759300534,0.2068221327040392,9,Unlimited 5G,Vi SuperHero 999,Amazon Prime,1,49,3,0.17369700764709278,1,2,Low Value Customer,0,2025-09-03,749,0
11319,Pranit Saini,52,Bangalore,Postpaid,28,109,0.533535389398957,84.62567321611074,0.5395357244577708,2,SuperHero,Vi NonStop Hero 698,SonyLIV,1,207,1,0.21884213351035073,0,2,Low Value Customer,0,2025-08-22,299,0
11320,Kabir Kale,26,Kolkata,Postpaid,84,217,0.4866299301723554,44.01903170013932,0.3005642005592382,17,Data Pack,Vi NonStop Hero 399,Amazon Prime,1,14,4,0.0038925203160519884,1,2,Low Value Customer,0,2025-08-24,449,0
11321,Ekanta Nadkarni,30,Kolkata,Prepaid,4,184,0.6532299765781739,26.87868953933328,0.24372861877303417,16,OTT Combo,Vi Hero 499,Amazon Prime,0,195,1,0.3119864374078272,0,0,Low Value Customer,0,2025-09-10,249,0
11322,Anirudh Kant,55,Chennai,Postpaid,35,1214,2.6984418422000473,5.865094746676942,0.16897335114600326,9,OTT Combo,Vi Hero 698,Netflix,1,12,3,0.2636756359313293,0,0,High Value Customer,0,2025-09-15,299,1
11323,Tripti Thakur,44,Kolkata,Postpaid,64,1299,3.325217929610877,17.51571989202114,0.5059230232375183,12,NonStop Hero,Vi Hero 698,None,1,255,3,0.1823635942687832,1,0,OTT Subscriber,0,2025-09-02,399,1
11324,Vihaan Biswas,42,Pune,Postpaid,5,165,0.643280338298688,35.370009392928466,0.4313415588354118,0,Data Pack,Vi SuperHero 499,Netflix,1,17,1,0.07687606281494574,0,0,Low Value Customer,0,2025-08-28,698,0
11325,Chakradhar Sur,35,Chennai,Prepaid,15,1307,1.019931079340969,28.622463756691975,0.15881573302077095,20,OTT Combo,Vi Hero 499,Amazon Prime,1,336,4,0.09345993063315648,0,0,OTT Subscriber,0,2025-09-05,399,1
11326,Yauvani Karpe,21,Delhi,Postpaid,45,1365,0.1,16.14660134474193,0.30010336713328933,3,SuperHero,Vi Hero 399,SonyLIV,1,4,3,0.11558407987428208,0,1,Student User,0,2025-09-06,399,1
11327,Peter Nayar,23,Bangalore,Postpaid,79,1407,2.7464724713306197,35.03824014456255,0.3205121875233599,12,NonStop Hero,Vi NonStop Hero 698,SonyLIV,1,268,1,0.11457066494993541,0,1,Data-Heavy User,1,2025-08-22,449,1
11328,Rachit Varkey,73,Kolkata,Prepaid,102,1952,2.0,39.91167429072116,0.45106468461172317,9,OTT Combo,Vi SuperHero 698,None,0,157,4,0.061401597998164484,0,2,High Value Customer,0,2025-09-08,449,1
11329,Daksha Sachdev,35,Delhi,Postpaid,113,1334,0.8713881956239258,25.400283497425896,0.2806853385086728,13,NonStop Hero,Vi SuperHero 999,None,1,145,1,0.05476892400756201,0,0,Family Plan User,0,2025-08-28,499,1
11330,Lila Srivastava,50,Hyderabad,Prepaid,74,1010,2.6947492107069273,31.80183480341135,0.40630313041932875,17,OTT Combo,Vi Hero 499,JioHotstar,0,244,1,0.4001885583672266,0,0,Weekend Data User,0,2025-08-18,749,2
11331,Ubika Bir,26,Pune,Postpaid,98,275,0.432755680530178,0.0,1.0,1,Data Pack,Vi NonStop Hero 499,None,0,58,2,0.09456764388408682,0,2,Night User,0,2025-08-24,698,0
11332,Kai Thakur,41,Delhi,Prepaid,5,839,3.5930517871104732,47.47702216860444,0.0733841648669223,7,Unlimited 5G,Vi SuperHero 499,Netflix,1,299,4,0.07901304961324983,0,1,Family Plan User,0,2025-09-03,249,1
11333,Ekta Tandon,27,Pune,Prepaid,19,113,0.37155640070215856,67.60532251713073,0.4773101881184018,11,Unlimited 5G,Vi SuperHero 299,Amazon Prime,0,290,3,0.09382497383314607,0,1,Low Value Customer,0,2025-08-19,499,0
11334,Sudiksha Kannan,51,Kolkata,Postpaid,81,1368,2.1906104733080207,0.0,0.7634151383071257,15,Unlimited 5G,Vi Hero 698,JioHotstar,1,97,4,0.07260184314849528,0,0,Caller-Tune Enthusiast,0,2025-09-07,499,1
11335,Chaitanya Kata,53,Hyderabad,Postpaid,51,761,0.9807508464754968,44.670046268391374,0.1680183782509847,12,SuperHero,Vi SuperHero 299,Amazon Prime,0,132,4,0.056573193508610994,0,0,Weekend Data User,0,2025-08-18,399,0
11336,Dakshesh Verma,36,Delhi,Prepaid,5,525,1.8876499485448555,62.44850483837831,0.44804387579210053,7,SuperHero,Vi NonStop Hero 698,Netflix,0,208,1,0.006464141040572435,0,0,Student User,0,2025-08-26,249,0
11337,Gaurika Magar,19,Hyderabad,Postpaid,101,289,0.6059669202640565,1.9588344262601893,0.29829634122061427,17,Unlimited 5G,Vi SuperHero 999,Netflix,1,258,1,0.052357640902684695,0,1,Low Value Customer,0,2025-09-03,199,0
11338,Jason Dhaliwal,27,Kolkata,Prepaid,60,1489,1.0574360817733575,53.64852401598594,0.5622334282210278,8,SuperHero,Vi SuperHero 499,Amazon Prime,1,323,2,0.2516715844266926,0,0,OTT Subscriber,0,2025-08-29,499,1
11339,Sara Choudhury,21,Chennai,Postpaid,24,1295,2.6704028818665115,30.0,0.1653381130351176,14,NonStop Hero,Vi Hero 399,Amazon Prime,1,216,1,0.6214038016498562,0,0,Business User,0,2025-08-27,399,2
11340,Urmi Chhabra,18,Mumbai,Prepaid,27,425,3.4137143868526363,4.612314029666976,0.22175322414276796,0,SuperHero,Vi SuperHero 399,Amazon Prime,1,392,2,0.030652438630754023,0,1,OTT Subscriber,0,2025-09-13,249,1
11341,Teerth Dugar,60,Pune,Prepaid,57,1026,1.7672592751211575,18.145957862541948,0.5,13,SuperHero,Vi NonStop Hero 999,None,1,186,2,0.20485857528461734,1,1,Night User,0,2025-09-08,199,1
11342,Mahika Murty,29,Mumbai,Prepaid,116,719,3.01624681295581,65.78972263035277,0.10233277408364123,5,SuperHero,Vi Hero 999,None,1,107,2,0.06207251444504935,1,0,Family Plan User,0,2025-09-08,199,1
11343,Liam Sami,31,Delhi,Postpaid,59,704,0.1,52.7497586898631,0.29893764953852114,2,OTT Combo,Vi Hero 299,JioHotstar,0,23,3,0.3670106440804548,1,0,Data-Heavy User,0,2025-08-25,299,2
11344,Wakeeta Jhaveri,36,Chennai,Postpaid,118,256,1.623367661351311,4.627085730022909,0.21330767312486865,8,OTT Combo,Vi NonStop Hero 299,SonyLIV,1,29,3,0.16680827359047018,0,1,Family Plan User,0,2025-09-02,249,0
11345,Xavier Bala,57,Mumbai,Postpaid,47,1380,0.33747031390918947,39.86105900782802,0.04928536776807596,20,OTT Combo,Vi SuperHero 999,SonyLIV,0,135,1,0.44368233955532593,1,1,Business User,0,2025-08-26,299,2
11346,Lipika Chaudhry,39,Delhi,Postpaid,77,1185,1.7676243635545958,30.262199566846885,0.1277804350326416,1,OTT Combo,Vi Hero 499,SonyLIV,0,92,3,0.16290637239759115,1,1,Caller-Tune Enthusiast,0,2025-08-24,449,1
11347,Ojasvi Sarkar,50,Delhi,Prepaid,58,451,1.791655955584379,34.089727859156895,0.20931986613798703,18,Unlimited 5G,Vi SuperHero 299,Amazon Prime,0,248,0,0.014175326073333189,0,0,Weekend Data User,0,2025-09-12,999,0
11348,Falak Varkey,47,Kolkata,Postpaid,104,1201,2.382289733147547,35.79181710487652,0.22488798108336047,19,Unlimited 5G,Vi Hero 299,SonyLIV,1,455,0,0.22451032055218845,1,1,OTT Subscriber,0,2025-09-06,199,1
11349,Jyoti Mohan,69,Mumbai,Postpaid,89,1438,0.5631740674710515,61.10256290391807,0.02324441303824543,11,SuperHero,Vi Hero 499,JioHotstar,1,279,3,0.008503857149372877,0,0,OTT Subscriber,0,2025-09-11,749,1
11350,Bhavya Nagar,42,Bangalore,Postpaid,24,671,2.199276669993076,33.019261638784045,0.20190767161148387,5,Unlimited 5G,Vi NonStop Hero 499,Amazon Prime,0,112,1,0.9212520761453347,0,0,International Roamer,0,2025-09-03,499,2
11351,Rajeshri Dixit,61,Hyderabad,Prepaid,89,149,0.4807068649642262,19.04817858046732,0.03834143561142983,17,SuperHero,Vi SuperHero 499,Netflix,1,98,2,0.008087069373324091,0,0,Low Value Customer,0,2025-09-06,999,0
11352,Madhavi Prashad,71,Bangalore,Postpaid,2,1212,0.1,46.213668690824946,0.21732827679919092,8,Data Pack,Vi SuperHero 399,JioHotstar,1,260,2,0.011752399275958877,0,1,Caller-Tune Enthusiast,0,2025-08-22,999,1
11353,Elijah Shere,61,Pune,Postpaid,64,148,0.6740957531778651,62.61935835108522,0.6054696532348073,8,OTT Combo,Vi Hero 399,SonyLIV,0,160,3,0.05792667049324755,0,0,Low Value Customer,0,2025-09-10,499,0
11354,Warjas Deshmukh,44,Chennai,Postpaid,41,1426,4.081483730146379,0.0,0.20720542037361092,5,SuperHero,Vi NonStop Hero 999,Amazon Prime,1,94,0,0.07515974819461968,0,1,High Value Customer,0,2025-09-04,999,1
11355,Rudra Bawa,23,Kolkata,Prepaid,20,1839,5.7365242997434445,27.786248711424733,0.4071861976724794,18,NonStop Hero,Vi SuperHero 299,Netflix,0,14,3,0.026716423251756428,0,0,High Value Customer,0,2025-08-28,499,1
11356,Eta Sarin,38,Chennai,Prepaid,60,1341,2.284671132325229,0.0,0.5,4,Data Pack,Vi SuperHero 999,Netflix,1,119,1,0.022250676230972627,0,1,Night User,0,2025-09-13,499,1
11357,Wyatt Parmer,60,Kolkata,Prepaid,25,680,2.741712968525629,58.89929975289678,0.1524585475591704,6,Unlimited 5G,Vi SuperHero 999,JioHotstar,0,282,0,0.007159522633970585,0,2,Data-Heavy User,0,2025-08-19,399,1
